customer_id,name,email,phone,gender,age,city,registration_date,account_age_days,total_orders,total_spend,avg_order_value,purchase_frequency,last_purchase_days,last_purchase_date,app_sessions_monthly,email_open_rate,wishlist_items,cart_abandonment_rate,reviews_written,avg_rating_given,referrals_made,support_tickets,returns_count,returns_rate,preferred_category,preferred_payment,engagement_score,sentiment_score,brand_interaction,nps_score,reward_preference,behavior_type
SK000783,Ayaan Singh,ayaan.singh86@yahoo.com,+91-7890597270,M,34,Bhopal,2025-03-22,379,7,17164,2452,5,17,2026-03-19,11,0.35,10,0.37,4,5.0,1,2,0,0.1,Western Wear,Debit Card,66,63,82,9,Early Access,regular
SK000784,Komal Sharma,komal.sharma56@hotmail.com,+91-8841832486,F,22,Kolkata,2025-09-12,205,3,8733,2911,3,39,2026-02-25,8,0.18,0,0.3,0,,0,1,0,0.09,Sportswear,Wallet,51,57,16,6,Gift Card,occasional
SK000785,Pooja Tiwari,pooja.tiwari67@yahoo.com,+91-8457718772,F,26,Bangalore,2025-12-26,100,3,6516,2172,4,31,2026-03-05,3,0.23,2,0.26,2,4.3,0,1,0,0.13,Ethnic Wear,COD,36,45,22,7,Discount,occasional
SK000786,Dhruv Malhotra,dhruv.malhotra16@yahoo.com,+91-7251977379,M,32,Ahmedabad,2025-10-10,177,1,2351,2351,1,159,2025-10-28,0,0.1,0,0.45,1,4.7,0,2,0,0.15,Western Wear,Wallet,14,50,5,1,Cashback,dormant
SK000787,Vivaan Iyer,vivaan.iyer25@yahoo.com,+91-8383248529,M,46,Coimbatore,2024-04-08,727,8,22840,2855,4,31,2026-03-05,3,0.28,2,0.48,2,4.3,0,2,1,0.13,Accessories,Wallet,38,56,22,8,Discount,occasional
SK000788,Harsh Jain,harsh.jain4@outlook.com,+91-7244954396,M,49,Ahmedabad,2024-09-13,569,7,17885,2555,4,42,2026-02-22,4,0.27,2,0.53,0,,0,0,0,0.12,Footwear,UPI,42,65,14,8,Free Shipping,occasional
SK000789,Aadhya Nair,aadhya.nair73@hotmail.com,+91-9064247192,F,23,Kolkata,2024-07-13,631,7,16632,2376,4,52,2026-02-12,3,0.19,2,0.49,2,4.7,0,2,0,0.11,Footwear,Debit Card,45,43,22,5,Cashback,occasional
SK000790,Shruti Mehta,shruti.mehta1@gmail.com,+91-7912132704,F,35,Hyderabad,2025-03-13,388,8,22384,2798,5,10,2026-03-26,9,0.32,5,0.67,1,3.6,1,2,0,0.06,Sportswear,Debit Card,74,43,48,9,Exclusive Collections,regular
SK000791,Ahana Kumar,ahana.kumar10@gmail.com,+91-7236880889,F,26,Mumbai,2024-07-20,624,8,12232,1529,1,49,2026-02-15,4,0.07,3,0.3,0,,0,2,1,0.21,Accessories,UPI,27,28,17,3,Cashback,at_risk
SK000792,Rajesh Bansal,rajesh.bansal31@outlook.com,+91-7944043178,M,19,Gurgaon,2025-10-21,166,8,29120,3640,6,27,2026-03-09,9,0.27,5,0.43,3,4.5,2,1,0,0.09,Accessories,UPI,70,66,68,8,Early Access,regular
SK000793,Shruti Bhatia,shruti.bhatia84@outlook.com,+91-8985724453,F,37,Chandigarh,2024-05-19,686,10,27300,2730,4,25,2026-03-11,13,0.37,6,0.47,1,3.7,0,2,1,0.11,Footwear,Wallet,67,48,49,7,Cashback,regular
SK000794,Aanya Gupta,aanya.gupta42@hotmail.com,+91-8282929007,F,33,Chennai,2025-02-14,415,9,24615,2735,6,35,2026-03-01,8,0.27,8,0.48,4,4.3,0,1,0,0.09,Accessories,Wallet,72,69,60,7,Free Shipping,regular
SK000795,Kavita Joshi,kavita.joshi5@hotmail.com,+91-9189573874,F,34,Gurgaon,2025-10-09,178,33,83094,2518,13,5,2026-03-31,16,0.69,17,0.36,10,4.6,5,1,1,0.05,Sportswear,COD,91,82,100,10,Free Shipping,loyal
SK000796,Vikram Bhatia,vikram.bhatia8@outlook.com,+91-9210426378,M,30,Chandigarh,2026-02-28,36,2,4958,2479,3,50,2026-02-14,6,0.19,4,0.5,1,4.8,0,1,0,0.13,Ethnic Wear,Debit Card,43,49,29,7,Discount,occasional
SK000797,Kabir Reddy,kabir.reddy83@gmail.com,+91-7271020508,M,35,Surat,2024-06-12,662,15,23865,1591,4,18,2026-03-18,14,0.34,6,0.44,4,4.7,0,3,0,0.06,Accessories,Debit Card,70,50,66,9,Cashback,regular
SK000798,Aditya Mittal,aditya.mittal5@gmail.com,+91-9374039117,M,34,Chandigarh,2024-04-27,708,2,4220,2110,4,45,2026-02-19,6,0.16,0,0.58,0,,0,1,0,0.12,Accessories,UPI,37,45,12,8,Gift Card,occasional
SK000799,Ananya Khanna,ananya.khanna28@hotmail.com,+91-7089797077,F,40,Chennai,2024-07-26,618,7,8603,1229,1,60,2026-02-04,1,0.13,2,0.41,0,,0,2,1,0.19,Footwear,Credit Card,37,34,8,4,Gift Card,at_risk
SK000800,Navya Pandey,navya.pandey39@outlook.com,+91-7726086410,F,23,Kolkata,2025-04-02,368,12,33096,2758,6,18,2026-03-18,8,0.3,10,0.67,3,4.3,1,1,1,0.08,Ethnic Wear,COD,61,68,71,8,Exclusive Collections,regular
SK000801,Khushi Iyer,khushi.iyer69@hotmail.com,+91-7809924212,F,40,Hyderabad,2025-08-20,228,7,16702,2386,2,53,2026-02-11,5,0.2,5,0.42,2,5.0,0,0,0,0.09,Western Wear,Debit Card,54,57,35,8,Gift Card,occasional
SK000802,Pooja Bansal,pooja.bansal24@yahoo.com,+91-9688640362,F,39,Lucknow,2024-06-17,657,8,22792,2849,3,52,2026-02-12,4,0.27,0,0.31,2,4.7,0,2,0,0.1,Ethnic Wear,Debit Card,45,59,18,5,Discount,occasional
SK000803,Aakash Gupta,aakash.gupta34@yahoo.com,+91-8881657674,M,35,Vadodara,2025-05-05,335,40,254280,6357,9,4,2026-04-01,30,0.64,16,0.49,6,4.0,4,2,3,0.08,Ethnic Wear,UPI,88,64,100,8,Cashback,loyal
SK000804,Iraa Kulkarni,iraa.kulkarni51@yahoo.com,+91-9477870192,F,32,Hyderabad,2025-12-03,123,7,16030,2290,3,55,2026-02-09,4,0.11,0,0.61,0,,0,3,1,0.21,Sportswear,COD,27,34,8,6,Cashback,at_risk
SK000805,Pari Chopra,pari.chopra37@hotmail.com,+91-8896750637,F,31,Pune,2024-07-21,623,23,169832,7384,12,2,2026-04-03,18,0.66,20,0.38,11,3.8,5,0,1,0.08,Accessories,Credit Card,88,95,100,9,Early Access,loyal
SK000806,Myra Reddy,myra.reddy92@hotmail.com,+91-9849389169,F,31,Bhopal,2025-01-08,452,5,8960,1792,2,55,2026-02-09,3,0.21,3,0.59,2,3.6,0,2,0,0.14,Western Wear,Debit Card,35,56,25,6,Cashback,occasional
SK000807,Vikram Kumar,vikram.kumar68@yahoo.com,+91-8153798253,M,32,Lucknow,2024-07-22,622,6,9450,1575,2,41,2026-02-23,7,0.17,2,0.58,0,,0,2,0,0.08,Ethnic Wear,COD,43,52,20,6,Free Shipping,occasional
SK000808,Vikram Khanna,vikram.khanna46@hotmail.com,+91-9644976694,M,18,Kolkata,2024-12-15,476,4,5864,1466,4,46,2026-02-18,7,0.17,2,0.28,2,3.7,0,0,0,0.11,Accessories,Wallet,40,56,30,5,Gift Card,occasional
SK000809,Suresh Nair,suresh.nair44@gmail.com,+91-8368842745,M,55,Bangalore,2025-09-06,211,5,6400,1280,3,34,2026-03-02,5,0.22,2,0.27,2,4.7,0,1,0,0.09,Western Wear,COD,45,66,26,5,Cashback,occasional
SK000810,Rudra Jain,rudra.jain96@hotmail.com,+91-8279586663,M,42,Kochi,2025-11-01,155,11,19723,1793,7,16,2026-03-20,9,0.38,4,0.3,5,3.5,2,3,0,0.07,Western Wear,Credit Card,73,56,75,7,Cashback,regular
SK000811,Kritika Menon,kritika.menon8@outlook.com,+91-8122937496,F,50,Lucknow,2025-11-06,150,7,24311,3473,5,33,2026-03-03,11,0.39,6,0.22,4,4.0,1,2,0,0.08,Sportswear,Wallet,68,59,70,6,Cashback,regular
SK000812,Arnav Verma,arnav.verma82@yahoo.com,+91-9151456458,M,38,Noida,2025-12-18,108,8,25392,3174,1,62,2026-02-02,1,0.1,2,0.52,0,,0,4,1,0.16,Accessories,COD,26,22,8,5,Cashback,at_risk
SK000813,Darsh Menon,darsh.menon10@outlook.com,+91-9656964056,M,25,Surat,2025-07-31,248,3,5646,1882,4,55,2026-02-09,3,0.26,4,0.29,0,,0,1,0,0.12,Ethnic Wear,Debit Card,42,47,18,7,Cashback,occasional
SK000814,Neha Nair,neha.nair97@hotmail.com,+91-7188769737,F,36,Bhopal,2026-01-20,75,9,15939,1771,6,17,2026-03-19,14,0.27,9,0.3,1,4.4,1,1,0,0.1,Sportswear,UPI,72,58,70,9,Free Shipping,regular
SK000815,Arjun Shah,arjun.shah76@gmail.com,+91-7102760144,M,40,Nagpur,2025-09-06,211,12,53040,4420,14,6,2026-03-30,28,0.54,20,0.37,11,4.8,5,0,0,0.02,Western Wear,Credit Card,85,93,100,9,Exclusive Collections,loyal
SK000816,Neha Gupta,neha.gupta80@outlook.com,+91-8205884238,F,22,Nagpur,2025-08-04,244,4,3792,948,1,112,2025-12-14,1,0.01,2,0.6,0,,0,2,0,0.19,Accessories,UPI,18,38,8,4,Free Shipping,dormant
SK000817,Priya Jain,priya.jain94@gmail.com,+91-9358474217,F,44,Nagpur,2024-04-12,723,16,108800,6800,8,14,2026-03-22,23,0.61,18,0.44,8,4.3,2,0,1,0.08,Accessories,UPI,84,84,100,10,Free Shipping,loyal
SK000818,Ahana Kapoor,ahana.kapoor10@hotmail.com,+91-8608952046,F,27,Coimbatore,2024-06-11,663,6,22530,3755,5,14,2026-03-22,9,0.32,9,0.24,3,4.2,1,0,0,0.1,Footwear,Credit Card,57,77,70,6,Cashback,regular
SK000819,Dhruv Joshi,dhruv.joshi68@hotmail.com,+91-7001798856,M,39,Hyderabad,2024-10-18,534,5,12090,2418,2,32,2026-03-04,7,0.28,3,0.34,0,,0,2,0,0.14,Western Wear,Debit Card,50,29,23,5,Cashback,occasional
SK000820,Rohan Verma,rohan.verma54@gmail.com,+91-9488345190,M,46,Coimbatore,2025-07-02,277,27,75546,2798,13,3,2026-04-02,24,0.66,12,0.4,10,3.8,3,2,0,0.03,Ethnic Wear,COD,78,83,100,10,Exclusive Collections,loyal
SK000821,Anika Malhotra,anika.malhotra47@gmail.com,+91-8700524794,F,34,Bangalore,2025-06-20,289,6,14820,2470,4,34,2026-03-02,12,0.29,10,0.41,2,4.4,1,1,0,0.08,Western Wear,Debit Card,71,58,74,6,Early Access,regular
SK000822,Tanish Saxena,tanish.saxena88@hotmail.com,+91-7737527034,M,46,Indore,2025-03-10,391,37,138713,3749,14,6,2026-03-30,23,0.61,7,0.23,7,3.6,1,1,1,0.04,Sportswear,Credit Card,79,87,100,8,Free Shipping,loyal
SK000823,Saanvi Pillai,saanvi.pillai47@outlook.com,+91-7918988523,F,18,Kolkata,2024-06-14,660,6,8370,1395,4,47,2026-02-17,8,0.25,0,0.5,0,,0,1,0,0.09,Ethnic Wear,Credit Card,53,59,16,5,Free Shipping,occasional
SK000824,Aryan Mittal,aryan.mittal21@outlook.com,+91-7514663360,M,20,Chandigarh,2026-01-29,66,36,203292,5647,9,14,2026-03-22,27,0.66,7,0.28,8,4.7,2,0,2,0.07,Footwear,Debit Card,86,93,100,9,Free Shipping,loyal
SK000825,Pallavi Kapoor,pallavi.kapoor90@gmail.com,+91-7381062261,F,23,Ahmedabad,2024-11-13,508,11,39589,3599,6,20,2026-03-16,11,0.44,6,0.67,5,3.9,2,2,0,0.07,Western Wear,Wallet,57,60,85,9,Free Shipping,regular
SK000826,Ritvik Agarwal,ritvik.agarwal23@hotmail.com,+91-9551692471,M,18,Ahmedabad,2025-10-07,180,4,7508,1877,3,58,2026-02-06,6,0.25,0,0.48,1,4.7,0,1,0,0.15,Footwear,Debit Card,47,51,17,8,Free Shipping,occasional
SK000827,Aaradhya Iyer,aaradhya.iyer96@hotmail.com,+91-9437454077,F,18,Noida,2025-04-16,354,8,24656,3082,3,69,2026-01-26,4,0.08,1,0.31,1,3.8,0,2,1,0.16,Sportswear,Wallet,39,31,16,6,Cashback,at_risk
SK000828,Aarush Jain,aarush.jain12@hotmail.com,+91-8040086824,M,46,Bhopal,2024-11-07,514,10,16580,1658,6,16,2026-03-20,10,0.38,9,0.48,3,3.7,2,1,1,0.11,Footwear,COD,74,65,82,9,Exclusive Collections,regular
SK000829,Tanish Kulkarni,tanish.kulkarni62@yahoo.com,+91-8325146109,M,43,Bangalore,2025-11-06,150,8,14112,1764,2,52,2026-02-12,8,0.17,5,0.39,0,,0,0,0,0.1,Ethnic Wear,COD,52,62,31,7,Gift Card,occasional
SK000830,Tanish Mittal,tanish.mittal15@yahoo.com,+91-8177641397,M,26,Hyderabad,2024-10-27,525,31,160611,5181,14,13,2026-03-23,24,0.66,12,0.22,8,4.4,3,1,1,0.05,Sportswear,Wallet,79,89,100,9,Free Shipping,loyal
SK000831,Krishna Malhotra,krishna.malhotra34@yahoo.com,+91-8206743924,M,54,Gurgaon,2025-04-11,359,3,5199,1733,3,32,2026-03-04,4,0.18,0,0.53,1,4.2,0,2,0,0.13,Accessories,Wallet,46,49,13,7,Cashback,occasional
SK000832,Anjali Malhotra,anjali.malhotra42@gmail.com,+91-8839219255,F,29,Bangalore,2025-01-15,445,19,137978,7262,10,13,2026-03-23,29,0.43,15,0.5,14,3.9,4,1,0,0.05,Accessories,UPI,85,95,100,8,Free Shipping,loyal
SK000833,Angel Saxena,angel.saxena34@outlook.com,+91-7876843355,F,50,Mumbai,2024-04-05,730,4,4896,1224,4,37,2026-02-27,8,0.29,0,0.21,2,4.7,0,2,0,0.1,Ethnic Wear,Debit Card,49,42,26,8,Free Shipping,occasional
SK000834,Darsh Nair,darsh.nair61@gmail.com,+91-8108232852,M,50,Kolkata,2024-12-18,473,6,6798,1133,3,31,2026-03-05,4,0.26,5,0.35,2,4.2,0,0,0,0.11,Sportswear,Credit Card,41,54,33,8,Discount,occasional
SK000835,Reyansh Singh,reyansh.singh36@gmail.com,+91-8719357747,M,25,Gurgaon,2025-06-22,287,4,4748,1187,2,52,2026-02-12,6,0.29,1,0.57,1,4.4,0,2,0,0.08,Western Wear,Credit Card,45,55,20,7,Cashback,occasional
SK000836,Preeti Pillai,preeti.pillai22@outlook.com,+91-9626062929,F,40,Pune,2025-01-16,444,8,10264,1283,2,41,2026-02-23,3,0.16,3,0.54,2,4.5,0,2,0,0.12,Sportswear,UPI,37,57,25,8,Free Shipping,occasional
SK000837,Harsh Mittal,harsh.mittal19@hotmail.com,+91-9612691865,M,43,Noida,2024-07-07,637,14,23422,1673,7,26,2026-03-10,8,0.3,5,0.7,5,4.9,2,1,0,0.06,Footwear,COD,58,63,76,8,Exclusive Collections,regular
SK000838,Ishaan Nair,ishaan.nair1@yahoo.com,+91-8498588796,M,25,Delhi,2025-12-31,95,2,3142,1571,3,49,2026-02-15,3,0.17,1,0.54,2,4.0,0,2,0,0.15,Accessories,UPI,40,46,19,8,Cashback,occasional
SK000839,Isha Menon,isha.menon21@gmail.com,+91-7890282593,F,18,Hyderabad,2025-09-16,201,3,3291,1097,2,35,2026-03-01,8,0.3,0,0.39,2,4.4,0,1,0,0.14,Footwear,COD,35,51,26,8,Gift Card,occasional
SK000840,Dhruv Iyer,dhruv.iyer10@outlook.com,+91-7748225891,M,40,Surat,2024-09-19,563,15,67020,4468,12,4,2026-04-01,25,0.55,10,0.31,6,4.3,2,0,1,0.07,Footwear,Credit Card,81,90,100,10,Early Access,loyal
SK000841,Angel Goel,angel.goel17@outlook.com,+91-9068515919,F,23,Kolkata,2025-11-09,147,9,23400,2600,4,34,2026-03-02,13,0.42,10,0.69,1,4.4,0,1,0,0.08,Ethnic Wear,Credit Card,66,62,61,7,Free Shipping,regular
SK000842,Riya Malhotra,riya.malhotra78@outlook.com,+91-7464523338,F,30,Kolkata,2024-09-24,558,13,51064,3928,6,15,2026-03-21,10,0.37,2,0.58,1,4.7,1,3,1,0.09,Ethnic Wear,Wallet,62,37,41,6,Exclusive Collections,regular
SK000843,Ritvik Tiwari,ritvik.tiwari66@yahoo.com,+91-9775168189,M,33,Bangalore,2024-11-06,515,7,14637,2091,2,55,2026-02-09,5,0.25,1,0.5,1,3.7,0,0,0,0.12,Western Wear,Debit Card,53,66,18,5,Discount,occasional
SK000844,Divya Desai,divya.desai75@yahoo.com,+91-7256331896,F,37,Noida,2025-12-05,121,7,22624,3232,4,17,2026-03-19,13,0.26,10,0.38,3,3.5,1,2,0,0.07,Ethnic Wear,Wallet,56,59,81,6,Exclusive Collections,regular
SK000845,Kritika Reddy,kritika.reddy93@outlook.com,+91-7436737417,F,28,Gurgaon,2024-12-02,489,2,3176,1588,4,57,2026-02-07,8,0.19,3,0.25,2,3.5,0,2,0,0.13,Footwear,UPI,38,41,35,8,Cashback,occasional
SK000846,Rahul Khanna,rahul.khanna52@hotmail.com,+91-9616990016,M,34,Kochi,2025-11-24,132,10,22190,2219,4,15,2026-03-21,11,0.32,9,0.5,4,4.9,0,3,0,0.1,Sportswear,Wallet,65,56,69,9,Exclusive Collections,regular
SK000847,Jyoti Bhatia,jyoti.bhatia88@hotmail.com,+91-9444349235,F,43,Delhi,2024-12-08,483,5,6010,1202,2,40,2026-02-24,7,0.16,4,0.39,0,,0,2,0,0.14,Sportswear,Wallet,51,38,26,5,Gift Card,occasional
SK000848,Arjun Bhatia,arjun.bhatia48@hotmail.com,+91-9558554337,M,18,Coimbatore,2025-09-26,191,5,13245,2649,2,46,2026-02-18,4,0.3,3,0.37,0,,0,2,0,0.08,Sportswear,Debit Card,50,54,17,7,Cashback,occasional
SK000849,Simran Verma,simran.verma74@hotmail.com,+91-8640651572,F,18,Nagpur,2025-10-16,171,20,56400,2820,11,14,2026-03-22,19,0.43,10,0.5,3,4.1,4,1,1,0.07,Western Wear,Credit Card,95,63,100,9,Exclusive Collections,loyal
SK000850,Ananya Patel,ananya.patel45@hotmail.com,+91-9967977727,F,20,Indore,2026-01-09,86,38,129770,3415,8,7,2026-03-29,30,0.49,18,0.61,14,4.3,5,2,2,0.07,Sportswear,COD,77,89,100,10,Exclusive Collections,loyal
SK000851,Ayaan Pillai,ayaan.pillai84@hotmail.com,+91-9589524017,M,26,Lucknow,2025-05-20,320,15,47760,3184,9,5,2026-03-31,23,0.45,11,0.26,12,4.2,1,1,1,0.08,Ethnic Wear,Wallet,88,89,100,8,Exclusive Collections,loyal
SK000852,Khushi Pillai,khushi.pillai90@gmail.com,+91-7670470997,F,39,Chandigarh,2025-04-26,344,14,31346,2239,6,24,2026-03-12,15,0.44,6,0.55,3,4.6,1,3,1,0.1,Footwear,Wallet,64,46,73,9,Cashback,regular
SK000853,Shaurya Shah,shaurya.shah31@yahoo.com,+91-8279674478,M,42,Bhopal,2024-05-25,680,7,15925,2275,5,15,2026-03-21,15,0.36,7,0.28,2,4.7,2,0,0,0.11,Footwear,Debit Card,73,68,81,8,Exclusive Collections,regular
SK000854,Diya Sharma,diya.sharma52@hotmail.com,+91-8885872777,F,30,Vadodara,2025-04-07,363,4,5840,1460,2,35,2026-03-01,3,0.23,3,0.55,1,4.0,0,0,0,0.12,Footwear,Debit Card,43,64,20,8,Free Shipping,occasional
SK000855,Rahul Reddy,rahul.reddy54@gmail.com,+91-7423975942,M,30,Chennai,2026-03-04,32,20,117200,5860,8,13,2026-03-23,21,0.44,19,0.63,6,4.3,4,2,1,0.07,Western Wear,Debit Card,88,66,100,8,Cashback,loyal
SK000856,Vikram Malhotra,vikram.malhotra75@outlook.com,+91-7624626584,M,45,Coimbatore,2024-12-24,467,8,26936,3367,5,12,2026-03-24,11,0.35,3,0.54,2,4.1,0,0,0,0.06,Western Wear,Credit Card,59,66,41,6,Early Access,regular
SK000857,Prisha Sharma,prisha.sharma8@outlook.com,+91-8163533379,F,34,Pune,2024-10-18,534,12,79140,6595,12,4,2026-04-01,20,0.54,16,0.33,8,4.4,4,1,0,0.02,Western Wear,Credit Card,88,85,100,9,Cashback,loyal
SK000858,Pranav Agarwal,pranav.agarwal53@yahoo.com,+91-9175440799,M,28,Jaipur,2025-06-06,303,13,26494,2038,4,26,2026-03-10,12,0.34,3,0.23,5,4.3,0,1,0,0.07,Sportswear,Wallet,59,71,58,7,Free Shipping,regular
SK000859,Deepak Joshi,deepak.joshi99@yahoo.com,+91-7830320422,M,41,Kolkata,2025-06-20,289,10,32800,3280,5,34,2026-03-02,12,0.31,7,0.65,4,4.7,2,1,0,0.09,Footwear,COD,68,56,85,8,Free Shipping,regular
SK000860,Sai Verma,sai.verma43@gmail.com,+91-8737456136,M,39,Surat,2024-11-07,514,20,85780,4289,11,1,2026-04-04,21,0.68,11,0.22,8,3.7,3,1,1,0.06,Sportswear,Wallet,80,73,100,10,Free Shipping,loyal
SK000861,Megha Desai,megha.desai87@gmail.com,+91-9455480534,F,35,Jaipur,2025-08-31,217,6,16164,2694,3,51,2026-02-13,8,0.23,3,0.51,0,,0,1,0,0.14,Accessories,Credit Card,42,44,25,5,Cashback,occasional
SK000862,Sonal Agarwal,sonal.agarwal12@outlook.com,+91-9671654661,F,26,Nagpur,2025-08-07,241,2,5494,2747,4,37,2026-02-27,8,0.27,3,0.51,0,,0,2,0,0.15,Ethnic Wear,Debit Card,43,37,25,5,Cashback,occasional
SK000863,Advaith Pillai,advaith.pillai17@gmail.com,+91-9936247830,M,22,Gurgaon,2026-01-12,83,4,8408,2102,1,143,2025-11-13,1,0.01,1,0.64,0,,0,3,0,0.16,Sportswear,Debit Card,8,21,5,2,Free Shipping,dormant
SK000864,Tanvi Kumar,tanvi.kumar41@gmail.com,+91-9506460632,F,23,Kochi,2025-06-05,304,11,36278,3298,6,26,2026-03-10,11,0.42,3,0.47,1,3.7,2,1,1,0.12,Sportswear,Credit Card,61,50,56,6,Free Shipping,regular
SK000865,Aaradhya Iyer,aaradhya.iyer96@hotmail.com,+91-7747563830,F,23,Kolkata,2026-01-20,75,9,20979,2331,2,81,2026-01-14,2,0.1,3,0.26,2,4.7,0,1,1,0.21,Western Wear,COD,38,46,23,4,Discount,at_risk
SK000866,Preeti Nair,preeti.nair15@outlook.com,+91-8855856816,F,22,Delhi,2025-06-01,308,5,13200,2640,3,54,2026-02-10,6,0.17,2,0.42,1,5.0,0,0,0,0.11,Ethnic Wear,Debit Card,37,54,23,6,Gift Card,occasional
SK000867,Kavita Sharma,kavita.sharma62@outlook.com,+91-8991190418,F,26,Lucknow,2024-04-29,706,13,24336,1872,4,28,2026-03-08,15,0.43,10,0.4,2,3.8,1,0,0,0.06,Ethnic Wear,UPI,66,62,80,8,Cashback,regular
SK000868,Shruti Joshi,shruti.joshi9@outlook.com,+91-7652646604,F,31,Bangalore,2024-12-18,473,19,54549,2871,11,5,2026-03-31,27,0.65,15,0.36,3,4.5,2,0,0,0.04,Western Wear,COD,86,66,100,8,Cashback,loyal
SK000869,Krishna Patel,krishna.patel93@outlook.com,+91-7243852489,M,33,Delhi,2025-08-04,244,6,7722,1287,2,64,2026-01-31,1,0.08,1,0.35,0,,0,1,1,0.17,Footwear,COD,40,50,5,6,Discount,at_risk
SK000870,Arnav Malhotra,arnav.malhotra33@outlook.com,+91-7594016832,M,20,Ahmedabad,2024-10-18,534,13,29458,2266,7,28,2026-03-08,8,0.37,4,0.55,1,4.3,2,1,0,0.06,Western Wear,Credit Card,55,49,53,6,Early Access,regular
SK000871,Saanvi Goel,saanvi.goel43@outlook.com,+91-7781142606,F,34,Lucknow,2025-08-11,237,9,13608,1512,7,13,2026-03-23,10,0.41,9,0.33,3,4.5,0,1,0,0.05,Accessories,COD,71,73,62,6,Early Access,regular
SK000872,Angel Agarwal,angel.agarwal16@yahoo.com,+91-8035592451,F,32,Lucknow,2025-12-19,107,5,14975,2995,3,51,2026-02-13,8,0.17,0,0.64,1,3.6,0,2,0,0.13,Sportswear,COD,44,50,21,8,Discount,occasional
SK000873,Anika Nair,anika.nair34@outlook.com,+91-8014983491,F,30,Chandigarh,2024-07-11,633,7,16240,2320,2,78,2026-01-17,4,0.18,0,0.6,1,4.6,0,5,1,0.25,Footwear,Wallet,29,13,13,6,Cashback,at_risk
SK000874,Ishaan Malhotra,ishaan.malhotra12@yahoo.com,+91-9860030012,M,25,Noida,2025-11-03,153,8,20648,2581,6,14,2026-03-22,13,0.36,7,0.55,2,4.5,1,2,0,0.11,Western Wear,COD,64,48,67,8,Exclusive Collections,regular
SK000875,Ritvik Kapoor,ritvik.kapoor29@gmail.com,+91-8898691741,M,20,Bhopal,2024-09-21,561,4,10424,2606,4,43,2026-02-21,6,0.17,1,0.28,2,5.0,0,0,0,0.11,Footwear,Wallet,39,62,25,6,Free Shipping,occasional
SK000876,Sara Bhatia,sara.bhatia74@outlook.com,+91-9870586371,F,37,Surat,2024-05-13,692,3,3594,1198,4,46,2026-02-18,4,0.2,2,0.62,0,,0,1,0,0.13,Footwear,Credit Card,40,48,14,5,Cashback,occasional
SK000877,Divya Shah,divya.shah31@yahoo.com,+91-9482395527,F,32,Mumbai,2024-08-14,599,10,39480,3948,5,35,2026-03-01,8,0.28,4,0.28,3,4.8,2,3,0,0.06,Footwear,Credit Card,68,41,63,8,Cashback,regular
SK000878,Tanish Malhotra,tanish.malhotra12@yahoo.com,+91-8244288288,M,35,Lucknow,2025-01-16,444,8,21184,2648,7,11,2026-03-25,9,0.37,6,0.64,1,3.7,0,2,0,0.11,Footwear,UPI,55,49,41,9,Cashback,regular
SK000879,Rudra Kulkarni,rudra.kulkarni50@hotmail.com,+91-8511496585,M,27,Lucknow,2024-09-16,566,37,146113,3949,14,12,2026-03-24,28,0.67,18,0.49,14,3.6,4,1,0,0.03,Western Wear,UPI,84,95,100,10,Free Shipping,loyal
SK000880,Krishna Kapoor,krishna.kapoor39@hotmail.com,+91-8872975707,M,26,Noida,2025-11-10,146,9,28386,3154,5,22,2026-03-14,12,0.4,7,0.28,1,4.5,1,3,0,0.08,Western Wear,UPI,73,36,60,6,Free Shipping,regular
SK000881,Anvi Iyer,anvi.iyer26@yahoo.com,+91-7287781278,F,42,Kolkata,2024-12-31,460,7,24185,3455,1,77,2026-01-18,1,0.11,3,0.4,0,,0,2,1,0.22,Sportswear,UPI,35,24,11,5,Gift Card,at_risk
SK000882,Megha Mehta,megha.mehta25@gmail.com,+91-8056879084,F,58,Vadodara,2024-10-28,524,21,122850,5850,15,15,2026-03-21,21,0.57,8,0.39,13,4.2,1,2,0,0.04,Ethnic Wear,Credit Card,80,95,100,9,Free Shipping,loyal
SK000883,Rashmi Pandey,rashmi.pandey28@yahoo.com,+91-7179269354,F,29,Jaipur,2024-09-02,580,9,21168,2352,3,52,2026-02-12,2,0.15,3,0.41,0,,0,3,1,0.18,Accessories,UPI,24,29,13,3,Free Shipping,at_risk
SK000884,Aanya Saxena,aanya.saxena77@outlook.com,+91-9145638153,F,33,Bangalore,2024-12-23,468,6,14760,2460,4,40,2026-02-24,8,0.21,2,0.66,2,4.0,0,1,0,0.11,Ethnic Wear,Wallet,48,65,32,5,Cashback,occasional
SK000885,Rudra Pandey,rudra.pandey58@yahoo.com,+91-7617519032,M,31,Surat,2024-07-12,632,14,39270,2805,6,25,2026-03-11,12,0.41,4,0.27,3,4.1,1,3,1,0.09,Western Wear,Debit Card,71,42,61,7,Free Shipping,regular
SK000886,Rashmi Verma,rashmi.verma50@gmail.com,+91-8870344882,F,23,Chandigarh,2025-03-22,379,11,28116,2556,7,23,2026-03-13,10,0.27,10,0.28,4,3.8,2,0,1,0.11,Accessories,Credit Card,59,68,90,6,Free Shipping,regular
